[NaCl] ; 60 ; 69 ; 80 ; 90 ; 100 ; 111 ; 121 
-0.000009 ; -0.00024338581715710461  ; -0.00057007552823051810 ; -0.00059534556930884719 ; -0.00209944858215749260 ; -0.00082297791959717870 ; -0.00266965385526418690 ; 0.00589796202257275580 
-0.000009 ; -0.00025549650308676064  ; -0.00057007552823051810 ; -0.00078065443085506558 ; -0.00248507573269307610 ; -0.00077761820284649730 ; -0.01121278479695320100 ; 0.00965110212564468380 
-0.000009 ; -0.00061457254923880100  ; -0.00071460241451859474 ; -0.00092092849081382155 ; -0.00248507573269307610 ; -0.00082297791959717870 ; 0.00862494669854640960 ; -0.02123213559389114400 
-0.000009 ; -0.00030032891663722694  ; -0.00044247173354960978 ; -0.00082432577619329095 ; -0.00102326413616538050 ; -0.00094959029229357839 ; -0.00273478310555219650 ; 0.00110585941001772880 
-0.000009 ; -0.00047373320558108389  ; 0.00761067681014537810 ; 0.00420993799343705180 ; 0.00206386949867010120 ; 0.00822988152503967290 ; 0.00167351379059255120 ; 0.00074239633977413177 
-0.000009 ; -0.00069813290610909462  ; -0.00060641521122306585 ; 0.00589381903409957890 ; -0.00213629007339477540 ; 0.00365777546539902690 ; -0.00329781277105212210 ; 0.00163327879272401330 
-0.000009 ; 0.00071700115222483873  ; 0.00543622672557830810 ; 0.00061716395430266857 ; 0.00066178489942103624 ; 0.00100773537997156380 ; 0.00069643225288018584 ; 0.00042127928463742137 
-0.000009 ; -0.00063669699011370540  ; -0.00101473426911979910 ; -0.00240570632740855220 ; -0.00169123196974396710 ; -0.00173257256392389540 ; -0.05607018992304801900 ; -0.00212324527092278000 
-0.000009 ; -0.00046406491310335696  ; -0.00211402890272438530 ; -0.00210499693639576440 ; -0.00154137180652469400 ; -0.00125009869225323200 ; -0.00233594980090856550 ; -0.00589796202257275580 
-0.000009 ; 0.00104035576805472370  ; -0.00078056514030322433 ; 0.00535808969289064410 ; -0.00171504903119057420 ; -0.09869729727506637600 ; -0.11214037984609604000 ; -0.01061606779694557200 
-0.000009 ; -0.00224189413711428640  ; -0.00128991436213254930 ; 0.00406468193978071210 ; -0.00091555202379822731 ; -0.00580928521230816840 ; -0.00350393820554018020 ; 0.00816648732870817180 
-0.000009 ; -0.00092543213395401835  ; -0.00062896765302866697 ; 0.00841965153813362120 ; -0.00190262717660516500 ; -0.09869729727506637600 ; -0.00659562554210424420 ; -0.00424642721191048620 
0.000000 ; -0.00112889602314680810  ; -0.00121768109966069460 ; 0.00841965153813362120 ; -0.00380527647212147710 ; -0.00617231475189328190 ; -0.01245849393308162700 ; 0.00758322887122631070 
0.000000 ; -0.00034157588379457593  ; -0.00061128631932660937 ; -0.00065854040440171957 ; -0.00082276022294536233 ; -0.00139094877522438760 ; -0.00109927088487893340 ; -0.00112938508391380310 
0.000000 ; -0.00397936487570405010  ; 0.00661786273121833800 ; 0.00095835968386381865 ; 0.00176475371699780230 ; 0.00116185715887695550 ; 0.00103819719515740870 ; 0.00279373512603342530 
