1.1500;0.12981;0.11236;0.10654;0.07560;0.09328;0.06483;0.11515;-0.34515;1.9241
1.1750;0.13600;0.11460;0.10754;0.07816;0.09436;0.06536;0.11615;-0.34515;1.9031
1.2000;0.13662;0.11793;0.11057;0.07901;0.09584;0.06629;0.11685;-0.34515;1.8973
1.2250;0.13748;0.11709;0.10972;0.08002;0.09491;0.06653;0.11655;-0.34515;1.9495
1.2500;0.13919;0.11849;0.11104;0.07995;0.09693;0.06708;0.11725;-0.34515;1.9238
1.2750;0.13043;0.11244;0.10825;0.07832;0.09484;0.06552;0.11608;-0.34515;1.9150
1.3000;0.13803;0.11577;0.10848;0.07909;0.09538;0.06514;0.11569;-0.34515;1.9150
1.3250;0.13344;0.11344;0.10964;0.07855;0.09576;0.06536;0.11638;-0.34515;1.9626
1.3500;0.13306;0.11182;0.10848;0.07948;0.09569;0.06622;0.11709;-0.34515;1.9217
1.3750;0.12933;0.11468;0.10723;0.07808;0.09436;0.06536;0.11530;-0.34515;1.9028
1.4000;0.13321;0.11429;0.10731;0.07730;0.09405;0.06544;0.11561;-0.34515;1.9003
1.4250;0.12779;0.10903;0.10631;0.07382;0.09305;0.06413;0.11523;-0.34515;1.9489
1.4500;0.13305;0.11258;0.10956;0.07614;0.09467;0.06529;0.11646;-0.34515;1.9247
1.4750;0.13601;0.11632;0.11065;0.08127;0.09538;0.06684;0.11732;-0.34515;1.9183
1.5000;0.13112;0.11770;0.10832;0.07893;0.09498;0.06513;0.11600;-0.34515;1.9180
1.5250;0.13437;0.11313;0.10941;0.07855;0.09599;0.06622;0.11716;-0.34515;1.9571
1.5500;0.13648;0.11732;0.10748;0.08026;0.09522;0.06607;0.11686;-0.34515;1.9196
1.5750;0.13902;0.11266;0.11041;0.07800;0.09506;0.06544;0.11607;-0.34515;1.9028
1.6000;0.12453;0.11530;0.10700;0.07839;0.09405;0.06505;0.11476;-0.34515;1.9046
1.6250;0.13120;0.11422;0.10841;0.07832;0.09437;0.06521;0.11600;-0.34515;1.9446
1.6500;0.13267;0.11491;0.10646;0.07661;0.09250;0.06381;0.11414;-0.34515;1.9238
1.6750;0.13082;0.11391;0.10794;0.07592;0.09429;0.06436;0.11469;-0.34515;1.9211
1.7000;0.13174;0.11344;0.10816;0.07824;0.09514;0.06575;0.11631;-0.34515;1.9336
1.7250;0.13786;0.11414;0.10840;0.07855;0.09514;0.06606;0.11654;-0.34515;1.9479
1.7500;0.13330;0.11686;0.11104;0.07925;0.09437;0.06552;0.11624;-0.34515;1.9165
1.7750;0.13817;0.11638;0.11320;0.08041;0.09708;0.06660;0.11731;-0.34515;1.9046
1.8000;0.13671;0.12011;0.11158;0.08266;0.09670;0.06762;0.11833;-0.34515;1.9269
1.8250;0.13578;0.11694;0.11228;0.07925;0.09639;0.06568;0.11655;-0.34515;1.9385
1.8500;0.12702;0.10941;0.10810;0.07607;0.09398;0.06436;0.11562;-0.34515;1.9220
1.8750;0.12523;0.10817;0.10685;0.07491;0.09336;0.06506;0.11562;-0.34515;1.9186
1.9000;0.13407;0.11794;0.10965;0.07979;0.09538;0.06645;0.11678;-0.34515;1.9620
1.9250;0.13243;0.11313;0.10816;0.07808;0.09491;0.06575;0.11755;-0.34515;1.9376
1.9500;0.12764;0.11089;0.10631;0.07878;0.09484;0.06560;0.11639;-0.34515;1.9110
1.9750;0.12685;0.11584;0.10615;0.07777;0.09343;0.06521;0.11654;-0.34515;1.9009
2.0000;0.13639;0.11786;0.10948;0.08172;0.09599;0.06754;0.11708;-0.34515;1.9540
2.0250;0.13609;0.11810;0.11081;0.07894;0.09584;0.06754;0.11771;-0.34515;1.9327
2.0500;0.13414;0.11328;0.10801;0.08017;0.09529;0.06552;0.11615;-0.34515;1.9202
2.0750;0.13353;0.11345;0.10848;0.07623;0.09577;0.06537;0.11624;-0.34515;1.9177
2.1000;0.12283;0.10468;0.10143;0.07498;0.09150;0.06281;0.11352;-0.34515;1.9757
2.1250;0.13151;0.11205;0.10949;0.07661;0.09484;0.06514;0.11562;-0.34515;1.9318
2.1500;0.13485;0.11174;0.11158;0.07793;0.09677;0.06622;0.11779;-0.34515;1.9095
2.1750;0.20516;0.17058;0.14515;0.10429;0.11669;0.08498;0.13864;-0.34515;1.9028
2.2000;0.15337;0.12654;0.11607;0.08250;0.09987;0.06963;0.12173;-0.34515;1.9565
2.2250;0.14749;0.13004;0.11725;0.08530;0.10073;0.07150;0.12399;-0.34515;1.9284
2.2500;0.13879;0.12127;0.11189;0.08149;0.09762;0.06816;0.11933;-0.34515;1.9180
2.2750;0.14617;0.12554;0.11957;0.08336;0.09864;0.06870;0.11934;-0.34515;1.9177
2.3000;0.13973;0.11678;0.11050;0.08072;0.09701;0.06801;0.11802;-0.34515;1.9659
2.3250;0.13485;0.11562;0.11190;0.08111;0.09670;0.06645;0.11748;-0.34515;1.9217
2.3500;0.13368;0.11507;0.10810;0.07971;0.09507;0.06552;0.11593;-0.34515;1.9009
2.3750;0.13477;0.11283;0.11042;0.07886;0.09577;0.06529;0.11686;-0.34515;1.8982
2.4000;0.14268;0.12198;0.11430;0.08305;0.09833;0.06793;0.11872;-0.34515;1.9482
2.4250;0.13632;0.11887;0.11236;0.08096;0.09763;0.06770;0.11872;-0.34515;1.9223
2.4500;0.13237;0.11492;0.10864;0.07948;0.09507;0.06560;0.11647;-0.34515;1.9153
2.4750;0.13494;0.11656;0.11121;0.07848;0.09546;0.06615;0.11850;-0.34515;1.9153
2.5000;0.13306;0.10910;0.10833;0.07669;0.09437;0.06583;0.11608;-0.34515;1.9547
2.5250;0.13617;0.11461;0.10879;0.07816;0.09600;0.06638;0.11756;-0.34515;1.9171
2.5500;0.14229;0.12027;0.11050;0.08235;0.09724;0.06723;0.11880;-0.34515;1.9006
2.5750;0.13888;0.11895;0.11228;0.07964;0.09608;0.06684;0.11779;-0.34515;1.9003
2.6000;0.13966;0.11980;0.11314;0.08096;0.09677;0.06715;0.11825;-0.34515;1.9409
2.6250;0.13244;0.11221;0.10623;0.07661;0.09468;0.06607;0.11686;-0.34515;1.9189
2.6500;0.13647;0.11483;0.10987;0.07932;0.09630;0.06699;0.11770;-0.34515;1.9156
2.6750;0.14184;0.12276;0.11369;0.08205;0.09756;0.06793;0.11795;-0.34515;1.9244
2.7000;0.13500;0.11887;0.10887;0.07948;0.09484;0.06630;0.11585;-0.34485;1.9437
2.7250;0.13555;0.11476;0.10817;0.07747;0.09553;0.06607;0.11709;-0.34515;1.9113
2.7500;0.14074;0.12167;0.11205;0.07987;0.09724;0.06723;0.11887;-0.34515;1.8835
2.7750;0.13755;0.11476;0.10995;0.07661;0.09328;0.06629;0.11150;-0.34515;1.2473
2.8000;0.14008;0.11736;0.11116;0.08016;0.09403;0.06690;0.11093;-0.34515;0.6705
2.8250;0.14286;0.11518;0.11278;0.07767;0.09519;0.06829;0.11402;-0.34515;0.5627
2.8500;0.13342;0.11218;0.10699;0.07613;0.09311;0.06559;0.11233;-0.34515;0.6689
2.8750;0.15699;0.12637;0.12156;0.08435;0.09931;0.07148;0.11451;-0.34515;0.8374
2.9000;0.13559;0.11466;0.10916;0.07877;0.09505;0.06698;0.11342;-0.34515;0.8273
2.9250;0.12892;0.11210;0.10730;0.07977;0.09388;0.06590;0.11466;-0.34515;1.1938
2.9500;0.13684;0.11831;0.11048;0.07893;0.09622;0.06730;0.11816;-0.34515;1.5466
2.9750;0.15336;0.12746;0.11762;0.08653;0.09994;0.07071;0.11831;-0.34515;1.0529
3.0000;0.14774;0.12270;0.11898;0.08464;0.09960;0.07085;0.11720;-0.34515;0.5734
3.0250;0.15331;0.12541;0.11525;0.08611;0.09867;0.07076;0.11735;-0.34515;0.5286
3.0500;0.14511;0.12332;0.11604;0.08503;0.09914;0.07015;0.11612;-0.34515;0.6659
3.0750;0.15371;0.13162;0.12239;0.08395;0.10162;0.07015;0.11945;-0.34515;0.7333
3.1000;0.14566;0.11667;0.11488;0.07938;0.09636;0.06891;0.11643;-0.34515;0.7422
3.1250;0.14249;0.12396;0.11350;0.08326;0.09714;0.06853;0.11892;-0.34515;1.1780
3.1500;0.14785;0.12591;0.11537;0.08242;0.09792;0.06784;0.11800;-0.34515;1.5399
3.1750;0.14443;0.12094;0.11156;0.08063;0.09753;0.06884;0.11280;-0.34515;0.8847
3.2000;0.14517;0.12905;0.11711;0.08820;0.09975;0.07123;0.11541;-0.34515;0.5075
3.2250;0.14525;0.12347;0.12145;0.08200;0.09874;0.06852;0.11665;-0.34515;0.5081
3.2500;0.14982;0.11928;0.11463;0.08100;0.09696;0.06952;0.11626;-0.34515;0.6677
3.2750;0.15286;0.12658;0.11767;0.08464;0.09798;0.07023;0.11666;-0.34515;0.7892
3.3000;0.14542;0.12565;0.11487;0.08286;0.09813;0.06953;0.11782;-0.34515;0.9625
3.3250;0.14884;0.12946;0.12023;0.08527;0.10140;0.07132;0.12760;-0.34515;1.3513
3.3500;0.15311;0.12544;0.11753;0.08520;0.10009;0.07086;0.11970;-0.34515;1.4792
3.3750;0.13488;0.11419;0.11039;0.07969;0.09589;0.06767;0.11140;-0.34515;0.9134
3.4000;0.13820;0.11099;0.11060;0.07929;0.09371;0.06573;0.11076;-0.34515;0.8447
3.4250;0.12976;0.11123;0.10697;0.07689;0.09216;0.06542;0.11255;-0.34546;0.9866
3.4500;0.14116;0.12062;0.11233;0.08178;0.09519;0.06767;0.11411;-0.34515;1.1880
3.4750;0.14293;0.11728;0.11278;0.08193;0.09426;0.06837;0.11139;-0.34515;0.8228
3.5000;0.14291;0.11679;0.11176;0.08052;0.09579;0.06774;0.11284;-0.34515;0.4700
3.5250;0.13438;0.11632;0.11330;0.08222;0.09888;0.06804;0.11748;-0.34515;0.4083
3.5500;0.13803;0.11393;0.10990;0.08169;0.09726;0.06750;0.11734;-0.34515;0.4205
3.5750;0.13920;0.11781;0.11192;0.07968;0.09588;0.06673;0.11270;-0.34515;0.6009
3.6000;0.13424;0.11479;0.11014;0.08138;0.09355;0.06611;0.11169;-0.34515;0.8734
3.6250;0.13464;0.11449;0.10984;0.07813;0.09488;0.06534;0.11356;-0.34515;1.1856
3.6500;0.13752;0.11636;0.11078;0.07977;0.09457;0.06721;0.11550;-0.34515;1.3617
3.6750;0.14427;0.11683;0.11094;0.08101;0.09760;0.06830;0.11908;-0.34515;1.3672
3.7000;0.14186;0.12008;0.11302;0.08256;0.09822;0.07000;0.12062;-0.34515;1.5643
3.7250;0.13466;0.11280;0.10830;0.07714;0.09629;0.06659;0.11823;-0.34515;1.7163
3.7500;0.14893;0.12319;0.11652;0.08489;0.09784;0.06915;0.11419;-0.34515;1.3144
3.7750;0.12698;0.10496;0.10442;0.07388;0.09271;0.06457;0.11124;-0.34515;1.0443
3.8000;0.14016;0.11690;0.10961;0.07907;0.09488;0.06705;0.11450;-0.34515;1.0986
3.8250;0.12753;0.10939;0.10660;0.07768;0.09412;0.06636;0.11606;-0.34515;1.3516
3.8500;0.12986;0.11714;0.10823;0.08078;0.09629;0.06745;0.11613;-0.34515;1.4441
3.8750;0.13304;0.11591;0.10986;0.07978;0.09490;0.06683;0.11731;-0.34515;1.5167
3.9000;0.13466;0.11482;0.10954;0.07915;0.09590;0.06659;0.11768;-0.34515;1.6824
3.9250;0.13482;0.11451;0.11086;0.07900;0.09598;0.06683;0.11753;-0.34515;1.7801
3.9500;0.13769;0.11683;0.11009;0.07892;0.09427;0.06574;0.11078;-0.34515;1.2607
3.9750;0.13264;0.11101;0.10682;0.07868;0.09388;0.06550;0.11140;-0.34515;1.2430
4.0000;0.14102;0.11823;0.11078;0.08086;0.09598;0.06752;0.11745;-0.34515;1.3858
4.0250;0.13489;0.11761;0.11001;0.08171;0.09644;0.06783;0.11761;-0.34515;1.5601
4.0500;0.14427;0.11799;0.10931;0.08055;0.09543;0.06799;0.11846;-0.34515;1.5341
4.0750;0.13050;0.11367;0.10692;0.07707;0.09320;0.06598;0.11700;-0.34515;1.6171
4.1000;0.13366;0.11234;0.10971;0.07738;0.09505;0.06668;0.11746;-0.34515;1.7444
4.1250;0.14600;0.12204;0.11266;0.08033;0.09708;0.06839;0.11987;-0.34515;1.7291
4.1500;0.14925;0.12118;0.11374;0.08319;0.09846;0.06908;0.11521;-0.34515;1.2561
4.1750;0.14652;0.12140;0.11109;0.08202;0.09667;0.06838;0.11520;-0.34515;1.2601
4.2000;0.14514;0.11591;0.11366;0.08149;0.09699;0.06807;0.11940;-0.34515;1.4438
4.2250;0.12840;0.11320;0.10731;0.07668;0.09429;0.06591;0.11700;-0.34515;1.5598
4.2500;0.13948;0.11878;0.11165;0.08141;0.09622;0.06753;0.11824;-0.34515;1.5408
4.2750;0.13879;0.11770;0.10933;0.08141;0.09677;0.06722;0.11848;-0.34515;1.6461
4.3000;0.13747;0.11902;0.11181;0.08103;0.09754;0.06777;0.11902;-0.34515;1.7624
4.3250;0.13406;0.11483;0.11088;0.07808;0.09568;0.06606;0.11646;-0.34515;1.6202
4.3500;0.13319;0.11094;0.10644;0.07822;0.09342;0.06659;0.11264;-0.34515;1.2683
4.3750;0.13102;0.10931;0.10706;0.07846;0.09373;0.06543;0.11357;-0.34515;1.2979
4.4000;0.13359;0.11498;0.10862;0.07900;0.09598;0.06699;0.11746;-0.34515;1.4957
4.4250;0.12994;0.11327;0.10978;0.07924;0.09598;0.06753;0.11793;-0.34515;1.5601
4.4500;0.12932;0.10498;0.10428;0.07521;0.09405;0.06582;0.11769;-0.34515;1.5622
4.4750;0.14189;0.11956;0.11119;0.08141;0.09739;0.06800;0.11933;-0.34515;1.6904
4.5000;0.14250;0.11909;0.11172;0.08149;0.09746;0.06838;0.11878;-0.34515;1.7874
4.5250;0.13770;0.11521;0.10978;0.07962;0.09428;0.06652;0.11389;-0.34515;1.4948
4.5500;0.13807;0.11489;0.11109;0.07838;0.09458;0.06760;0.11202;-0.34515;1.2741
4.5750;0.13552;0.11428;0.10575;0.07947;0.09273;0.06606;0.11661;-0.34515;1.3412
4.6000;0.13739;0.11785;0.11017;0.08203;0.09746;0.06885;0.11986;-0.34515;1.5393
4.6250;0.13437;0.11468;0.10801;0.08126;0.09522;0.06761;0.11724;-0.34515;1.5668
4.6500;0.13802;0.11693;0.10941;0.08041;0.09661;0.06769;0.11824;-0.34515;1.5732
4.6750;0.13972;0.11134;0.10948;0.07816;0.09514;0.06785;0.11871;-0.34515;1.6714
4.7000;0.13344;0.11204;0.10917;0.07684;0.09514;0.06567;0.11731;-0.34515;1.7441
4.7250;0.13042;0.10801;0.10274;0.07413;0.09336;0.06482;0.11235;-0.34515;1.3235
4.7500;0.13381;0.11280;0.10737;0.07745;0.09365;0.06473;0.11109;-0.34515;1.2619
4.7750;0.13490;0.11552;0.10940;0.07823;0.09606;0.06807;0.12010;-0.34515;1.3867
4.8000;0.13049;0.11102;0.10947;0.07955;0.09536;0.06683;0.11870;-0.34515;1.5802
4.8250;0.13320;0.11529;0.10986;0.08017;0.09598;0.06706;0.11684;-0.34515;1.5829
4.8500;0.13777;0.11746;0.10769;0.07877;0.09583;0.06691;0.11839;-0.34515;1.6232
4.8750;0.13149;0.11467;0.10637;0.08001;0.09544;0.06675;0.11777;-0.34515;1.7474
4.9000;0.13413;0.11296;0.10870;0.07962;0.09529;0.06613;0.11769;-0.34515;1.8158
4.9250;0.14001;0.11916;0.11272;0.08179;0.09652;0.06807;0.11257;-0.34515;1.3025
4.9500;0.13714;0.12009;0.11047;0.08047;0.09512;0.06721;0.11365;-0.34515;1.2900
4.9750;0.12931;0.11202;0.10691;0.07698;0.09419;0.06512;0.11606;-0.34515;1.4429
5.0000;0.13335;0.11606;0.11017;0.07986;0.09591;0.06551;0.11699;-0.34515;1.6165
5.0250;0.12576;0.10994;0.10684;0.07877;0.09420;0.06559;0.11630;-0.34515;1.5897
5.0500;0.14560;0.12149;0.11064;0.08242;0.09722;0.07001;0.12110;-0.34515;1.6571
5.0750;0.14111;0.11839;0.11134;0.08025;0.09707;0.06745;0.11917;-0.34515;1.7691
5.1000;0.13854;0.11567;0.11024;0.07683;0.09698;0.06613;0.11792;-0.34515;1.7529
5.1250;0.13612;0.11473;0.10845;0.07752;0.09457;0.06698;0.11442;-0.34515;1.3000
5.1500;0.14000;0.11775;0.10899;0.08109;0.09566;0.06798;0.11636;-0.34515;1.3062
5.1750;0.14287;0.12085;0.11302;0.08194;0.09829;0.06992;0.12085;-0.34515;1.4978
5.2000;0.13404;0.11179;0.10714;0.07846;0.09536;0.06768;0.11776;-0.34515;1.6232
5.2250;0.13621;0.11466;0.11102;0.08078;0.09799;0.06822;0.11846;-0.34515;1.6080
5.2500;0.13854;0.11536;0.10978;0.08024;0.09675;0.06690;0.11908;-0.34515;1.6965
5.2750;0.13808;0.11847;0.11071;0.08125;0.09645;0.06800;0.11940;-0.34515;1.7892
5.3000;0.13584;0.11746;0.11118;0.07986;0.09637;0.06706;0.11645;-0.34515;1.6428
5.3250;0.14117;0.11474;0.10931;0.07846;0.09373;0.06590;0.11171;-0.34515;1.3046
5.3500;0.12816;0.11250;0.10699;0.07846;0.09412;0.06644;0.11529;-0.34515;1.3397
5.3750;0.14684;0.12056;0.11498;0.08412;0.09885;0.06947;0.11963;-0.34515;1.5387
5.4000;0.14142;0.11893;0.11172;0.08327;0.09815;0.06924;0.12079;-0.34515;1.6116
5.4250;0.14948;0.11769;0.11436;0.08001;0.09916;0.06807;0.12103;-0.34515;1.6129
5.4500;0.14863;0.12126;0.11405;0.08187;0.09971;0.06900;0.12110;-0.34515;1.7230
5.4750;0.14220;0.11328;0.11150;0.07847;0.09723;0.06730;0.11995;-0.34515;1.8048
5.5000;0.13514;0.11855;0.11188;0.08087;0.09715;0.06854;0.11715;-0.34515;1.5173
5.5250;0.14117;0.11745;0.10970;0.08001;0.09598;0.06737;0.11513;-0.34515;1.3129
5.5500;0.14164;0.11737;0.11001;0.08070;0.09652;0.06752;0.11823;-0.34515;1.3849
5.5750;0.13924;0.11761;0.10978;0.08101;0.09706;0.06760;0.11931;-0.34515;1.5793
5.6000;0.14365;0.11815;0.11055;0.08086;0.09598;0.06799;0.11846;-0.34515;1.6162
5.6250;0.14049;0.12095;0.11219;0.08017;0.09784;0.06815;0.11917;-0.34515;1.6306
5.6500;0.14204;0.11963;0.11149;0.08195;0.09769;0.06792;0.11878;-0.34515;1.7435
5.6750;0.13957;0.11747;0.11227;0.07963;0.09708;0.06862;0.12018;-0.34515;1.8140
5.7000;0.14351;0.11785;0.11219;0.07978;0.09699;0.06784;0.11599;-0.34515;1.3898
5.7250;0.13373;0.11357;0.10799;0.08086;0.09574;0.06776;0.11567;-0.34515;1.3202
5.7500;0.15305;0.12250;0.11754;0.08335;0.10025;0.07102;0.12188;-0.34515;1.4368
5.7750;0.15730;0.12823;0.12016;0.08846;0.10164;0.07295;0.12435;-0.34515;1.6217
5.8000;0.14288;0.12210;0.11536;0.08241;0.09908;0.06884;0.12001;-0.34515;1.6367
5.8250;0.15165;0.12777;0.11544;0.08373;0.09986;0.07032;0.12250;-0.34515;1.6718
5.8500;0.15179;0.12296;0.11606;0.08667;0.10001;0.07008;0.12249;-0.34515;1.7761
5.8750;0.15289;0.12203;0.11451;0.08497;0.09940;0.07086;0.12172;-0.34515;1.8295
5.9000;0.15226;0.12660;0.11544;0.08613;0.09923;0.07078;0.11861;-0.34515;1.3333
5.9250;0.15195;0.12706;0.11799;0.08342;0.09830;0.06923;0.11869;-0.34515;1.3245
5.9500;0.14692;0.12545;0.11312;0.08412;0.09753;0.06924;0.12010;-0.34515;1.4771
5.9750;0.14305;0.12405;0.11622;0.08621;0.09947;0.07032;0.12103;-0.34515;1.6412
6.0000;0.15421;0.12638;0.12017;0.08676;0.09963;0.07009;0.12258;-0.34515;1.6333
6.0250;0.15740;0.12910;0.11848;0.08498;0.10134;0.07087;0.12290;-0.34515;1.6956
6.0500;0.15654;0.13095;0.11932;0.08707;0.10102;0.07032;0.12335;-0.34515;1.7908
6.0750;0.15554;0.12701;0.11553;0.08537;0.09948;0.07071;0.12251;-0.34515;1.7700
6.1000;0.15599;0.12483;0.11808;0.08544;0.09839;0.07079;0.11785;-0.34515;1.3336
6.1250;0.15606;0.12993;0.11799;0.08799;0.09947;0.07078;0.12094;-0.34515;1.3425
6.1500;0.15747;0.12924;0.11979;0.08691;0.10157;0.07210;0.12374;-0.34515;1.5317
6.1750;0.16032;0.12947;0.12133;0.08745;0.10125;0.07187;0.12482;-0.34515;1.6571
6.2000;0.16730;0.13404;0.12389;0.08877;0.10357;0.07357;0.12598;-0.34485;1.6425
6.2250;0.16258;0.13204;0.12103;0.08784;0.10195;0.07265;0.12552;-0.34485;1.7218
6.2500;0.16466;0.13590;0.12334;0.08908;0.10427;0.07458;0.12629;-0.34485;1.8051
6.2750;0.15119;0.12669;0.11831;0.08428;0.10002;0.07071;0.12320;-0.34485;1.6702
6.3000;0.15490;0.13249;0.12373;0.09047;0.10218;0.07365;0.12109;-0.34485;1.3422
6.3250;0.15195;0.13048;0.12094;0.08737;0.10102;0.07140;0.12241;-0.34485;1.3800
6.3500;0.15443;0.13040;0.12055;0.08629;0.10226;0.07272;0.12466;-0.34485;1.5735
6.3750;0.15311;0.13001;0.11939;0.08760;0.10326;0.07280;0.12420;-0.34485;1.6513
6.4000;0.15210;0.12559;0.12032;0.08582;0.10210;0.07272;0.12373;-0.34485;1.6528
6.4250;0.15117;0.12575;0.11613;0.08590;0.10117;0.07187;0.12365;-0.34485;1.7554
6.4500;0.16621;0.13792;0.12396;0.09101;0.10404;0.07535;0.12567;-0.34485;1.8298
6.4750;0.14808;0.12638;0.11924;0.08676;0.10118;0.07257;0.12118;-0.34485;1.5533
6.5000;0.15722;0.12799;0.11916;0.08590;0.10040;0.07256;0.11947;-0.34485;1.3599
6.5250;0.14241;0.12257;0.11590;0.08481;0.09939;0.07156;0.12125;-0.34485;1.4371
6.5500;0.15358;0.12404;0.11792;0.08660;0.10311;0.07373;0.12389;-0.34485;1.6278
6.5750;0.15288;0.12404;0.11691;0.08512;0.10241;0.07280;0.12311;-0.34485;1.6699
6.6000;0.14171;0.12372;0.11295;0.08535;0.10031;0.07217;0.12302;-0.34485;1.6830
6.6250;0.14497;0.12071;0.11365;0.08427;0.09978;0.07148;0.12234;-0.34454;1.7883
6.6500;0.14574;0.12760;0.11729;0.08651;0.10194;0.07388;0.12333;-0.34454;1.8536
6.6750;0.13978;0.12047;0.11598;0.08512;0.09753;0.07218;0.11737;-0.34454;1.4374
6.7000;0.14178;0.11760;0.11326;0.08380;0.09837;0.07295;0.11791;-0.34454;1.3748
6.7250;0.14326;0.12488;0.11690;0.08628;0.10140;0.07496;0.12264;-0.34454;1.4932
6.7500;0.14280;0.12722;0.11590;0.08776;0.10357;0.07559;0.12567;-0.34454;1.6745
6.7750;0.15008;0.12620;0.12101;0.09023;0.10426;0.07736;0.12504;-0.34454;1.6931
6.8000;0.14643;0.12473;0.11543;0.08783;0.10302;0.07597;0.12543;-0.34454;1.7249
6.8250;0.14862;0.12962;0.11985;0.08846;0.10512;0.07691;0.12683;-0.34424;1.8259
