[NaCl] ; Mw90 
0.004818 ; 655186.625000 
0.004810 ; 652763.937500 
0.004810 ; 654546.062500 
0.004818 ; 653158.125000 
0.004827 ; 653724.812500 
0.004827 ; 653659.125000 
0.004818 ; 655309.875000 
0.004818 ; 654488.562500 
0.004810 ; 653149.937500 
0.004810 ; 653018.562500 
0.004810 ; 652435.437500 
0.004818 ; 651556.750000 
0.004818 ; 653076.062500 
0.004818 ; 653215.687500 
0.004810 ; 652640.812500 
0.004810 ; 654603.500000 
0.004801 ; 652895.437500 
0.004801 ; 652197.312500 
0.004810 ; 654291.500000 
0.004810 ; 652451.937500 
0.004810 ; 652378.000000 
0.004810 ; 651877.062500 
0.004801 ; 651556.750000 
0.004801 ; 653330.625000 
0.004793 ; 652131.625000 
0.004793 ; 650916.187500 
0.004793 ; 650784.812500 
0.004801 ; 650472.750000 
0.004801 ; 653453.812500 
0.004801 ; 652632.625000 
0.004793 ; 651877.062500 
0.004784 ; 651039.375000 
0.004784 ; 651302.187500 
0.004784 ; 652509.437500 
0.004793 ; 653913.687500 
0.004793 ; 650727.375000 
0.004793 ; 650727.375000 
0.004793 ; 650407.062500 
0.004784 ; 652386.250000 
0.004776 ; 651745.625000 
0.004776 ; 652386.250000 
0.004776 ; 650292.062500 
0.004784 ; 651745.625000 
0.004784 ; 652394.437500 
0.004784 ; 651885.250000 
0.004784 ; 651630.687500 
0.004776 ; 651055.812500 
0.004767 ; 650858.750000 
0.004767 ; 650226.375000 
0.004767 ; 652205.562500 
0.004776 ; 651877.062500 
0.004776 ; 652583.250000 
0.004776 ; 650793.062500 
0.004767 ; 652451.937500 
0.004759 ; 651367.875000 
0.004759 ; 651622.437500 
0.004750 ; 652386.250000 
0.004759 ; 652320.500000 
0.004767 ; 652706.500000 
0.004767 ; 652131.625000 
0.004767 ; 651942.812500 
0.004759 ; 653018.562500 
0.004750 ; 653018.562500 
0.004750 ; 653659.125000 
0.004750 ; 653659.125000 
0.004750 ; 652714.750000 
0.004759 ; 652320.500000 
0.004750 ; 653733.000000 
0.004750 ; 653913.687500 
0.004750 ; 653273.125000 
0.004742 ; 653158.125000 
0.004733 ; 654102.562500 
0.004733 ; 652961.062500 
0.004742 ; 653921.937500 
0.004750 ; 655761.500000 
0.004750 ; 653724.812500 
0.004742 ; 655556.125000 
0.004733 ; 655564.312500 
0.004725 ; 657034.375000 
0.004725 ; 654234.000000 
0.004725 ; 655120.937500 
0.004733 ; 651745.625000 
0.004733 ; 653708.375000 
0.004733 ; 649585.750000 
0.004733 ; 651877.062500 
0.004725 ; 656714.125000 
0.004725 ; 654242.187500 
0.004725 ; 652575.125000 
0.004725 ; 651885.250000 
0.004725 ; 652139.812500 
0.004725 ; 652139.812500 
0.004725 ; 653223.812500 
0.004725 ; 653856.250000 
0.004716 ; 652074.125000 
0.004708 ; 653798.687500 
0.004708 ; 654110.812500 
0.004708 ; 655203.000000 
0.004716 ; 651836.000000 
0.004716 ; 652320.500000 
0.004716 ; 654874.562500 
0.004708 ; 654817.062500 
0.004708 ; 654110.812500 
0.004699 ; 654620.000000 
0.004691 ; 654234.000000 
0.004699 ; 655129.187500 
0.004708 ; 653297.812500 
0.004708 ; 652271.250000 
0.004708 ; 653363.437500 
0.004699 ; 654053.312500 
0.004691 ; 654891.000000 
0.004691 ; 653618.062500 
0.004682 ; 654751.312500 
0.004691 ; 652854.312500 
0.004691 ; 652468.312500 
0.004691 ; 653478.437500 
0.004691 ; 653675.562500 
0.004682 ; 652854.312500 
0.004682 ; 655079.812500 
0.004674 ; 657239.750000 
0.004674 ; 653872.625000 
0.004682 ; 652657.187500 
0.004674 ; 654184.687500 
0.004674 ; 655515.125000 
0.004674 ; 654439.312500 
0.004665 ; 655654.687500 
0.004657 ; 654381.812500 
0.004657 ; 656426.687500 
0.004657 ; 656927.625000 
0.004665 ; 656681.187500 
0.004665 ; 655654.687500 
0.004665 ; 655909.312500 
0.004657 ; 659539.125000 
0.004648 ; 656870.125000 
0.004648 ; 657379.250000 
0.004648 ; 656426.687500 
0.004648 ; 655851.812500 
0.004657 ; 656935.812500 
0.004657 ; 657445.000000 
0.004648 ; 658069.125000 
0.004648 ; 660631.375000 
0.004640 ; 658077.375000 
0.004640 ; 657822.750000 
0.004631 ; 657707.750000 
0.004640 ; 657765.250000 
0.004648 ; 657518.875000 
0.004648 ; 658093.687500 
0.004640 ; 659424.125000 
0.004640 ; 660393.187500 
0.004631 ; 659112.062500 
0.004623 ; 659374.937500 
0.004623 ; 660015.437500 
0.004631 ; 658036.250000 
0.004640 ; 658619.375000 
0.004640 ; 661674.312500 
0.004640 ; 659128.562500 
0.004631 ; 658882.125000 
0.004623 ; 657157.562500 
0.004623 ; 657420.375000 
0.004623 ; 660795.625000 
0.004631 ; 658759.000000 
0.004631 ; 657740.625000 
0.004631 ; 659711.625000 
0.004631 ; 659457.000000 
0.004623 ; 658882.125000 
0.004623 ; 661288.375000 
0.004623 ; 661740.000000 
0.004623 ; 663653.500000 
0.004631 ; 667283.375000 
0.004640 ; 668564.437500 
0.004640 ; 671496.250000 
0.004648 ; 672818.500000 
0.004657 ; 680850.125000 
0.004657 ; 684159.625000 
0.004665 ; 690713.062500 
0.004682 ; 695164.187500 
0.004708 ; 698350.562500 
0.004742 ; 703121.875000 
0.004767 ; 701849.000000 
0.004810 ; 712344.312500 
0.004844 ; 714134.625000 
0.004886 ; 719924.250000 
0.004937 ; 728637.562500 
0.004997 ; 729598.312500 
0.005047 ; 733096.812500 
0.005090 ; 738952.187500 
0.005158 ; 744873.250000 
0.005218 ; 751229.562500 
0.005286 ; 754539.250000 
0.005345 ; 758932.750000 
0.005404 ; 770126.125000 
0.005489 ; 775669.437500 
0.005566 ; 785532.500000 
0.005660 ; 785212.125000 
0.005753 ; 786164.812500 
0.005855 ; 784193.750000 
0.005957 ; 786550.812500 
0.006050 ; 789030.937500 
0.006152 ; 789917.812500 
0.006254 ; 795140.937500 
0.006348 ; 795773.250000 
0.006433 ; 805890.687500 
0.006509 ; 815121.375000 
0.006586 ; 816271.125000 
0.006662 ; 821485.937500 
0.006739 ; 822504.250000 
0.006815 ; 826635.125000 
0.006900 ; 826511.875000 
0.006985 ; 832047.000000 
0.007078 ; 835800.000000 
0.007155 ; 837516.500000 
0.007223 ; 832999.562500 
0.007265 ; 838477.187500 
0.007317 ; 844209.437500 
0.007376 ; 851846.937500 
0.007452 ; 856996.000000 
0.007537 ; 857447.687500 
0.007622 ; 856938.500000 
0.007707 ; 861972.562500 
0.007801 ; 863368.750000 
0.007877 ; 866538.687500 
0.007954 ; 869667.625000 
0.008047 ; 874816.687500 
0.008158 ; 879144.562500 
0.008260 ; 876853.375000 
0.008353 ; 885763.687500 
0.008455 ; 889451.000000 
0.008566 ; 893910.250000 
0.008659 ; 899757.500000 
0.008753 ; 902500.437500 
0.008871 ; 900718.375000 
0.008999 ; 897917.937500 
0.009127 ; 900348.750000 
0.009254 ; 903264.187500 
0.009390 ; 907025.437500 
0.009517 ; 913447.437500 
0.009636 ; 919360.312500 
0.009747 ; 921150.625000 
0.009874 ; 920830.375000 
0.010010 ; 924394.437500 
0.010138 ; 923951.000000 
0.010282 ; 927260.562500 
0.010427 ; 929674.875000 
0.010562 ; 932541.187500 
0.010698 ; 941246.125000 
0.010835 ; 941008.000000 
0.010987 ; 937312.437500 
0.011140 ; 931908.687500 
0.011293 ; 938158.375000 
0.011446 ; 938527.937500 
0.011608 ; 939858.250000 
0.011769 ; 941977.062500 
0.011922 ; 946731.937500 
0.012075 ; 951199.500000 
0.012237 ; 951774.375000 
0.012398 ; 947323.187500 
0.012551 ; 947323.187500 
0.012712 ; 952209.562500 
0.012883 ; 951191.312500 
0.013052 ; 952981.562500 
0.013214 ; 955642.312500 
0.013384 ; 956488.062500 
0.013545 ; 958524.875000 
0.013707 ; 956036.562500 
0.013868 ; 955864.000000 
0.014038 ; 957391.500000 
0.014208 ; 961021.375000 
0.014378 ; 958409.875000 
0.014539 ; 962228.562500 
0.014701 ; 965858.437500 
0.014871 ; 966367.562500 
0.015024 ; 962163.000000 
0.015185 ; 963312.562500 
0.015338 ; 964585.500000 
0.015508 ; 966540.000000 
0.015661 ; 969036.562500 
0.015814 ; 966934.187500 
0.015967 ; 965603.875000 
0.016120 ; 965726.937500 
0.016273 ; 968658.875000 
0.016417 ; 968864.187500 
0.016570 ; 968338.562500 
0.016715 ; 966728.875000 
0.016859 ; 967320.187500 
0.016995 ; 971377.125000 
0.017140 ; 969168.000000 
0.017284 ; 967000.000000 
0.017420 ; 973988.687500 
0.017556 ; 972789.625000 
0.017692 ; 970999.375000 
0.017828 ; 970293.062500 
0.017947 ; 971648.062500 
0.018075 ; 972280.437500 
0.018210 ; 974144.562500 
0.018329 ; 972477.625000 
0.018457 ; 972666.437500 
0.018576 ; 975039.750000 
0.018695 ; 974194.000000 
0.018805 ; 976608.312500 
0.018916 ; 975992.437500 
0.019035 ; 977437.812500 
0.019145 ; 977585.687500 
0.019256 ; 977133.937500 
0.019366 ; 974128.312500 
0.019477 ; 978283.687500 
0.019578 ; 975655.687500 
0.019681 ; 975844.687500 
0.019783 ; 975039.750000 
0.019884 ; 979926.125000 
0.019995 ; 977265.250000 
0.020088 ; 979679.750000 
0.020190 ; 979031.000000 
0.020284 ; 979556.500000 
0.020386 ; 979285.562500 
0.020479 ; 981453.687500 
0.020564 ; 982677.187500 
0.020666 ; 982102.375000 
0.020760 ; 979186.937500 
0.020853 ; 977150.437500 
0.020947 ; 981593.187500 
0.021040 ; 983260.375000 
0.021125 ; 984007.687500 
0.021210 ; 984139.062500 
0.021295 ; 986824.500000 
0.021389 ; 982931.875000 
0.021482 ; 981929.812500 
0.021567 ; 985617.250000 
0.021660 ; 984262.250000 
0.021745 ; 982242.000000 
0.021831 ; 991012.687500 
0.021915 ; 988787.125000 
0.022000 ; 988992.437500 
0.022094 ; 987276.125000 
0.022187 ; 988483.437500 
0.022272 ; 991858.625000 
0.022357 ; 989501.687500 
0.022442 ; 990840.375000 
0.022527 ; 993000.062500 
0.022612 ; 992047.437500 
0.022714 ; 993977.312500 
0.022799 ; 989772.687500 
0.022893 ; 988623.062500 
0.022986 ; 996202.875000 
0.023071 ; 993895.250000 
0.023165 ; 991365.875000 
0.023258 ; 991431.562500 
0.023343 ; 1002822.125000 
0.023445 ; 997681.187500 
0.023547 ; 993722.875000 
0.023640 ; 994371.625000 
0.023742 ; 996777.750000 
0.023836 ; 996777.750000 
0.023938 ; 995390.000000 
0.024031 ; 998683.062500 
0.024125 ; 997623.687500 
0.024227 ; 997812.562500 
0.024337 ; 998387.375000 
0.024439 ; 997681.187500 
0.024541 ; 998954.062500 
0.024643 ; 999512.500000 
0.024737 ; 1002074.750000 
0.024839 ; 1003158.750000 
0.024932 ; 1001902.312500 
0.025042 ; 1005597.812500 
0.025153 ; 1003815.750000 
0.025255 ; 1001072.875000 
0.025357 ; 1004579.500000 
0.025467 ; 1004053.937500 
0.025561 ; 1004513.750000 
0.025663 ; 1003544.750000 
0.025765 ; 1007174.625000 
0.025884 ; 1013999.062500 
0.025994 ; 1007700.187500 
0.026105 ; 1057113.750000 
0.026224 ; 1103850.000000 
0.026334 ; 1021069.750000 
0.026428 ; 1018860.625000 
0.026530 ; 1012216.875000 
0.026691 ; 1012602.937500 
0.026801 ; 1012997.000000 
0.026895 ; 1012726.062500 
0.026980 ; 1012044.562500 
0.027090 ; 1015296.562500 
0.027201 ; 1014590.312500 
0.027303 ; 1013843.062500 
0.027405 ; 1015633.250000 
0.027532 ; 1018047.562500 
0.027651 ; 1017111.500000 
0.027770 ; 1015058.375000 
0.027889 ; 1016413.500000 
0.028000 ; 1016602.250000 
0.028119 ; 1017686.250000 
0.028229 ; 1019805.187500 
0.028340 ; 1016922.625000 
0.028467 ; 1018261.125000 
0.028595 ; 1027064.812500 
0.028714 ; 1018704.687500 
0.028841 ; 1018721.062500 
0.028960 ; 1017637.125000 
0.029088 ; 1018088.812500 
0.029206 ; 1017916.375000 
0.029325 ; 1021143.687500 
0.029461 ; 1019172.812500 
0.029597 ; 1018868.937500 
0.029725 ; 1022884.750000 
0.029861 ; 1021431.125000 
0.029988 ; 1020864.500000 
0.030116 ; 1020141.812500 
0.030243 ; 1020667.375000 
0.030379 ; 1024855.750000 
0.030524 ; 1023073.687500 
0.030668 ; 1019969.312500 
0.030804 ; 1023278.875000 
0.030940 ; 1022474.062500 
0.031084 ; 1023106.437500 
0.031220 ; 1025701.500000 
0.031348 ; 1035597.375000 
0.031484 ; 1026276.437500 
0.031637 ; 1024937.812500 
0.031790 ; 1023664.875000 
0.031925 ; 1025192.375000 
0.032070 ; 1023155.812500 
0.032223 ; 1025512.687500 
0.032350 ; 1023410.312500 
0.032487 ; 1024896.687500 
0.032631 ; 1028649.750000 
0.032792 ; 1026744.562500 
0.032937 ; 1027845.000000 
0.033081 ; 1027828.562500 
0.033226 ; 1030563.187500 
0.033370 ; 1028083.125000 
0.033506 ; 1025635.875000 
0.033642 ; 1029183.500000 
0.033787 ; 1027187.937500 
0.033948 ; 1027138.687500 
0.034092 ; 1028165.187500 
0.034237 ; 1031918.250000 
0.034381 ; 1028370.500000 
0.034517 ; 1030538.562500 
0.034645 ; 1028879.687500 
0.034781 ; 1033536.125000 
0.034934 ; 1030218.375000 
0.035078 ; 1030284.125000 
0.035223 ; 1031450.250000 
0.035367 ; 1034702.250000 
0.035503 ; 1036804.500000 
0.035639 ; 1035975.250000 
0.035758 ; 1031959.312500 
0.035894 ; 1033889.250000 
0.036047 ; 1032723.125000 
0.036200 ; 1032534.125000 
0.036328 ; 1034784.312500 
0.036455 ; 1033618.187500 
0.036591 ; 1032936.687500 
0.036718 ; 1038291.125000 
0.036846 ; 1033191.062500 
0.036973 ; 1033141.937500 
0.037118 ; 1033273.375000 
0.037262 ; 1034866.500000 
0.037390 ; 1034948.687500 
0.037517 ; 1035080.000000 
0.037653 ; 1035285.375000 
0.037772 ; 1034266.937500 
0.037891 ; 1037650.437500 
0.038027 ; 1035884.875000 
0.038163 ; 1036049.062500 
0.038299 ; 1036582.875000 
0.038426 ; 1037174.187500 
0.038554 ; 1037428.750000 
0.038681 ; 1038915.187500 
0.038800 ; 1036303.687500 
0.038911 ; 1037453.375000 
0.039047 ; 1036320.062500 
0.039182 ; 1039678.875000 
0.039310 ; 1036640.437500 
0.039438 ; 1040147.062500 
0.039565 ; 1041419.937500 
0.039684 ; 1040147.062500 
0.039803 ; 1040853.312500 
0.039922 ; 1039555.750000 
0.040058 ; 1037215.312500 
0.040194 ; 1038915.187500 
0.040313 ; 1040253.812500 
0.040440 ; 1042487.437500 
0.040568 ; 1041953.687500 
0.040687 ; 1038980.875000 
0.040797 ; 1044376.375000 
0.040916 ; 1042980.375000 
0.041052 ; 1043703.000000 
0.041188 ; 1042848.812500 
0.041307 ; 1042980.375000 
0.041435 ; 1041214.687500 
0.041553 ; 1041428.187500 
0.041672 ; 1042635.375000 
0.041783 ; 1042002.937500 
0.041902 ; 1039769.187500 
0.042038 ; 1042848.812500 
0.042165 ; 1041748.500000 
0.042284 ; 1042890.000000 
0.042412 ; 1041699.125000 
0.042531 ; 1045057.937500 
0.042641 ; 1045123.750000 
0.042760 ; 1045057.937500 
0.042879 ; 1045805.187500 
0.043006 ; 1043341.625000 
0.043134 ; 1043341.625000 
0.043253 ; 1046339.062500 
0.043372 ; 1047102.812500 
0.043491 ; 1042890.000000 
0.043602 ; 1047677.625000 
0.043720 ; 1046207.750000 
0.043839 ; 1049270.875000 
0.043967 ; 1047316.375000 
0.044086 ; 1045255.062500 
0.044205 ; 1048950.625000 
0.044324 ; 1044803.375000 
0.044434 ; 1045739.562500 
0.044545 ; 1046593.625000 
0.044655 ; 1045632.937500 
0.044774 ; 1046848.250000 
0.044902 ; 1054945.625000 
0.045020 ; 1050075.750000 
0.045131 ; 1045739.562500 
0.045250 ; 1045805.187500 
0.045360 ; 1046421.312500 
0.045471 ; 1046503.375000 
0.045581 ; 1049821.250000 
0.045700 ; 1048925.875000 
0.045819 ; 1046380.125000 
0.045930 ; 1047439.625000 
0.046040 ; 1044130.062500 
0.046176 ; 1046355.562500 
0.046304 ; 1047127.500000 
0.046414 ; 1049123.000000 
0.046525 ; 1050141.375000 
0.046644 ; 1048039.000000 
0.046762 ; 1046503.375000 
0.046873 ; 1051036.625000 
0.046975 ; 1048671.500000 
0.047085 ; 1048991.625000 
0.047196 ; 1049804.750000 
0.047298 ; 1050207.125000 
0.047400 ; 1049123.000000 
0.047510 ; 1049229.875000 
0.047621 ; 1050264.625000 
0.047731 ; 1051036.625000 
0.047833 ; 1050437.000000 
0.047944 ; 1053943.625000 
0.048046 ; 1048014.437500 
0.048147 ; 1049057.375000 
0.048250 ; 1051011.875000 
0.048360 ; 1051586.750000 
0.048470 ; 1052991.125000 
0.048572 ; 1051373.250000 
0.048675 ; 1053984.750000 
0.048777 ; 1055775.125000 
0.048870 ; 1052432.625000 
0.048972 ; 1053861.625000 
0.049065 ; 1051734.500000 
0.049176 ; 1053902.625000 
0.049278 ; 1052818.625000 
0.049380 ; 1050568.375000 
0.049482 ; 1051266.500000 
0.049575 ; 1051907.000000 
0.049669 ; 1059552.750000 
0.049762 ; 1054650.000000 
0.049864 ; 1063568.500000 
0.049966 ; 1053097.875000 
0.050068 ; 1056177.500000 
0.050162 ; 1054494.000000 
0.050263 ; 1054879.875000 
0.050357 ; 1051373.250000 
0.050451 ; 1054034.000000 
0.050544 ; 1056341.625000 
0.050637 ; 1053352.500000 
0.050739 ; 1055578.000000 
0.050833 ; 1056916.625000 
0.050926 ; 1054945.625000 
0.051020 ; 1056514.125000 
0.051113 ; 1059659.500000 
0.051207 ; 1054543.250000 
0.051300 ; 1053672.750000 
0.051402 ; 1053927.250000 
0.051496 ; 1055750.375000 
0.051589 ; 1055775.125000 
0.051683 ; 1056193.875000 
0.051776 ; 1056579.875000 
0.051870 ; 1054034.000000 
0.051954 ; 1057006.875000 
0.052048 ; 1063075.875000 
0.052150 ; 1055939.250000 
0.052244 ; 1057384.750000 
0.052328 ; 1057639.250000 
0.052422 ; 1055134.500000 
0.052524 ; 1060234.375000 
0.052617 ; 1058600.125000 
0.052702 ; 1061761.875000 
0.052796 ; 1058000.625000 
0.052889 ; 1057171.125000 
0.052983 ; 1058238.750000 
0.053076 ; 1059634.875000 
0.053170 ; 1058148.375000 
0.053263 ; 1064627.875000 
0.053357 ; 1059782.625000 
0.053442 ; 1059634.875000 
0.053535 ; 1060932.375000 
0.053637 ; 1057089.000000 
0.053731 ; 1059889.375000 
0.053824 ; 1060743.500000 
0.053918 ; 1058296.250000 
0.054011 ; 1059955.125000 
0.054104 ; 1091736.875000 
0.054198 ; 1063248.250000 
0.054292 ; 1059487.000000 
0.054385 ; 1061269.000000 
0.054478 ; 1059405.000000 
0.054580 ; 1059018.875000 
0.054674 ; 1061351.250000 
0.054767 ; 1061860.500000 
0.054861 ; 1061055.625000 
0.054954 ; 1061926.125000 
0.055048 ; 1062377.750000 
0.055150 ; 1064981.000000 
0.055243 ; 1061039.125000 
0.055337 ; 1061991.750000 
0.055439 ; 1062607.625000 
0.055532 ; 1063051.125000 
0.055626 ; 1063453.625000 
0.055719 ; 1063116.875000 
0.055821 ; 1066130.750000 
0.055923 ; 1061080.125000 
0.056017 ; 1065539.500000 
0.056110 ; 1062796.625000 
0.056212 ; 1062476.250000 
0.056314 ; 1062328.500000 
0.056407 ; 1064003.750000 
0.056501 ; 1064110.500000 
0.056603 ; 1062328.500000 
0.056696 ; 1063412.500000 
0.056798 ; 1067338.000000 
0.056900 ; 1061375.750000 
0.057002 ; 1065112.500000 
0.057104 ; 1064537.750000 
0.057206 ; 1062180.625000 
0.057300 ; 1062665.125000 
0.057402 ; 1066130.750000 
0.057495 ; 1066869.875000 
0.057597 ; 1067190.250000 
0.057699 ; 1064192.625000 
0.057809 ; 1065851.500000 
0.057911 ; 1067420.125000 
0.058005 ; 1066549.625000 
0.058107 ; 1067674.750000 
0.058209 ; 1067001.250000 
0.058311 ; 1065194.500000 
0.058413 ; 1065424.500000 
0.058515 ; 1065358.875000 
0.058625 ; 1068200.375000 
0.058727 ; 1065810.500000 
0.058829 ; 1065892.750000 
0.058923 ; 1064086.000000 
0.059033 ; 1066065.000000 
0.059135 ; 1067272.375000 
0.059237 ; 1068906.500000 
0.059339 ; 1069177.625000 
0.059450 ; 1066171.875000 
0.059560 ; 1068651.875000 
0.059653 ; 1066697.500000 
0.059755 ; 1069218.625000 
0.059857 ; 1069350.125000 
0.059959 ; 1067124.500000 
0.060070 ; 1067231.250000 
0.060172 ; 1069350.125000 
0.060282 ; 1067674.750000 
0.060393 ; 1069136.500000 
0.060495 ; 1070302.625000 
0.060588 ; 1067863.500000 
0.060690 ; 1069522.375000 
0.060792 ; 1068816.250000 
0.060902 ; 1068545.250000 
0.061013 ; 1067781.500000 
0.061124 ; 1068668.375000 
0.061225 ; 1068348.125000 
0.061319 ; 1068372.750000 
0.061421 ; 1070113.750000 
0.061523 ; 1068988.750000 
0.061625 ; 1069752.500000 
0.061735 ; 1069662.000000 
0.061846 ; 1070236.875000 
0.061956 ; 1069136.500000 
0.062058 ; 1069834.500000 
0.062152 ; 1068586.250000 
0.062254 ; 1069391.125000 
0.062356 ; 1068175.625000 
0.062466 ; 1069194.000000 
0.062568 ; 1069366.500000 
0.062679 ; 1067839.000000 
0.062789 ; 1073053.750000 
0.062883 ; 1069046.125000 
0.062976 ; 1068750.500000 
0.063078 ; 1070508.000000 
0.063180 ; 1069300.750000 
0.063290 ; 1070064.500000 
0.063392 ; 1070450.375000 
0.063503 ; 1071403.125000 
0.063613 ; 1069998.750000 
0.063698 ; 1072610.375000 
0.063792 ; 1070384.750000 
0.063894 ; 1068668.375000 
0.063979 ; 1068791.625000 
0.063987 ; 1070384.750000 
0.063987 ; 1070319.125000 
0.063987 ; 1070409.375000 
0.063987 ; 1068602.750000 
0.063987 ; 1071526.250000 
0.063987 ; 1073078.500000 
0.063987 ; 1070573.625000 
0.063987 ; 1071994.375000 
0.063987 ; 1070343.750000 
0.063987 ; 1075156.125000 
0.063987 ; 1070154.875000 
0.063987 ; 1071082.875000 
0.063996 ; 1076363.250000 
0.063996 ; 1074646.875000 
0.063996 ; 1070893.875000 
0.063996 ; 1070918.625000 
0.063996 ; 1070023.375000 
0.063996 ; 1071017.125000 
0.063996 ; 1072232.500000 
0.063996 ; 1070762.500000 
0.063996 ; 1074967.250000 
0.063996 ; 1072503.500000 
0.063996 ; 1072232.500000 
0.063996 ; 1072191.500000 
0.063996 ; 1073751.750000 
0.063996 ; 1071468.750000 
0.063996 ; 1070319.125000 
0.063996 ; 1072544.625000 
0.040746 ; 1071657.750000 
0.068644 ; 1071526.250000 
0.067607 ; 1073817.500000 
0.067505 ; 1073053.750000 
0.067522 ; 1075410.750000 
0.067556 ; 1074326.750000 
0.067624 ; 1075115.125000 
0.067675 ; 1073374.125000 
0.067726 ; 1071723.375000 
0.067794 ; 1072125.750000 
0.067879 ; 1071403.125000 
0.067964 ; 1072947.125000 
0.068066 ; 1072889.500000 
0.068168 ; 1074770.125000 
0.068270 ; 1072569.250000 
0.068321 ; 1070450.375000 
0.068389 ; 1072988.125000 
0.068474 ; 1072947.125000 
0.068559 ; 1072487.000000 
0.068644 ; 1071657.750000 
0.068746 ; 1077447.375000 
0.068848 ; 1075476.500000 
0.068950 ; 1072758.000000 
0.069001 ; 1072166.875000 
0.069086 ; 1072988.125000 
0.069171 ; 1076256.500000 
0.069256 ; 1076617.875000 
0.069341 ; 1075788.500000 
0.069443 ; 1073439.750000 
0.069561 ; 1073308.375000 
0.069647 ; 1072988.125000 
0.069697 ; 1071780.875000 
0.069766 ; 1071912.250000 
0.069851 ; 1074006.375000 
0.069936 ; 1074072.125000 
0.070038 ; 1078441.125000 
0.070140 ; 1076215.500000 
0.070241 ; 1077209.125000 
0.070327 ; 1074581.250000 
0.070361 ; 1072791.000000 
0.070429 ; 1072413.125000 
0.070530 ; 1073538.375000 
0.070615 ; 1072429.625000 
0.070700 ; 1087688.000000 
0.070820 ; 1077751.125000 
0.070921 ; 1075205.500000 
0.070989 ; 1073045.500000 
0.071040 ; 1075689.875000 
0.071108 ; 1076856.125000 
0.071176 ; 1074252.750000 
0.071278 ; 1074162.500000 
0.071363 ; 1074868.750000 
0.071482 ; 1075312.125000 
0.071584 ; 1072766.375000 
0.071635 ; 1074614.125000 
0.071686 ; 1078301.500000 
0.071754 ; 1075435.375000 
0.071839 ; 1077307.750000 
0.071924 ; 1077808.625000 
0.072026 ; 1076560.500000 
0.072128 ; 1076034.750000 
0.072213 ; 1076346.875000 
0.072264 ; 1075928.125000 
0.072315 ; 1074063.875000 
0.072400 ; 1073259.000000 
0.072468 ; 1073382.250000 
0.072553 ; 1073743.625000 
0.072655 ; 1077266.625000 
0.072757 ; 1076691.750000 
0.072859 ; 1080502.250000 
0.072893 ; 1074532.000000 
0.072944 ; 1076601.500000 
0.073029 ; 1075837.875000 
0.073113 ; 1078153.625000 
0.073199 ; 1075714.500000 
0.073301 ; 1076051.250000 
0.073402 ; 1076478.250000 
0.073470 ; 1079590.875000 
0.073504 ; 1076346.875000 
0.073572 ; 1073932.375000 
0.073657 ; 1077619.875000 
0.073743 ; 1075098.625000 
0.073827 ; 1076092.250000 
0.073929 ; 1077554.125000 
0.074031 ; 1075780.375000 
0.074082 ; 1075648.750000 
0.074116 ; 1079147.250000 
0.074184 ; 1075271.125000 
0.074270 ; 1076987.500000 
0.074354 ; 1077619.875000 
0.074439 ; 1077151.750000 
0.074541 ; 1076601.500000 
0.074558 ; 1077496.625000 
0.073947 ; 1076478.250000 
0.073743 ; 1074975.500000 
0.073725 ; 1074400.625000 
0.073743 ; 1076182.625000 
0.073811 ; 1077981.125000 
0.073879 ; 1079549.625000 
0.073947 ; 1078367.250000 
0.074014 ; 1076141.625000 
0.074100 ; 1077028.500000 
0.074168 ; 1076519.375000 
0.074236 ; 1078235.625000 
0.074320 ; 1077414.500000 
0.074371 ; 1075205.500000 
0.074388 ; 1080559.875000 
0.074405 ; 1083023.500000 
0.074439 ; 1081184.000000 
0.074490 ; 1079804.250000 
0.074575 ; 1079385.500000 
0.074643 ; 1077833.250000 
0.074711 ; 1075928.125000 
0.074762 ; 1067214.750000 
0.074779 ; 1069506.125000 
0.074779 ; 1071542.625000 
0.074830 ; 1071731.625000 
0.074898 ; 1079574.375000 
0.074983 ; 1078005.875000 
0.074915 ; 1074318.500000 
0.074694 ; 1076100.500000 
0.074524 ; 1074548.500000 
0.074439 ; 1075123.375000 
0.074422 ; 1078243.875000 
0.074439 ; 1079705.750000 
0.074558 ; 1081914.875000 
0.074762 ; 1080132.750000 
0.074983 ; 1079697.500000 
0.075204 ; 1078096.125000 
0.075357 ; 1076888.875000 
0.075425 ; 1080264.125000 
0.075476 ; 1077192.750000 
0.075561 ; 1081003.250000 
0.075680 ; 1081282.500000 
0.075765 ; 1081454.875000 
0.075867 ; 1077192.750000 
0.075918 ; 1078211.125000 
0.075935 ; 1072528.250000 
0.075935 ; 1077915.500000 
0.075935 ; 1079295.250000 
0.075986 ; 1079993.125000 
0.076071 ; 1078556.000000 
0.076139 ; 1079697.500000 
0.076224 ; 1078490.250000 
0.076292 ; 1072864.875000 
0.076309 ; 1071641.250000 
0.076309 ; 1078186.500000 
0.076326 ; 1083302.750000 
0.076394 ; 1080502.250000 
0.076461 ; 1080691.250000 
0.076547 ; 1079508.625000 
0.076632 ; 1079229.500000 
0.076683 ; 1075074.000000 
0.076700 ; 1074630.625000 
0.076717 ; 1088369.750000 
0.076734 ; 1082884.000000 
0.076818 ; 1080338.000000 
0.076886 ; 1079106.125000 
0.076972 ; 1077915.500000 
